lap_n,stint_n,compounds,pit_laps,team,rain,driver_name,grid_pos,pit_count,final,location
3.0,1.0,['UNKNOWN'],[1.0],Haas F1 Team,1,MAZ,18,1,17.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Alfa Romeo Racing,1,RAI,0,1,19.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Red Bull Racing,1,PER,0,1,20.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Aston Martin,1,STR,19,1,18.0,Spa-Francorchamps
72.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 22.0, 41.0]",Red Bull Racing,0,VER,1,3,1.0,Zandvoort
72.0,4.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 21.0, 71.0]",Mercedes,0,HAM,2,3,2.0,Zandvoort
72.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 32.0, 68.0]",Mercedes,0,BOT,3,3,3.0,Zandvoort
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 25.0]",AlphaTauri,0,GAS,4,2,4.0,Zandvoort
71.0,2.0,"['SOFT', 'HARD']","[1.0, 35.0]",Ferrari,0,LEC,5,2,5.0,Zandvoort
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 34.0]",Alpine,0,ALO,9,2,6.0,Zandvoort
71.0,2.0,"['SOFT', 'HARD']","[1.0, 32.0]",Ferrari,0,SAI,6,2,7.0,Zandvoort
71.0,3.0,"['HARD', 'MEDIUM', 'SOFT']","[1.0, 9.0, 48.0]",Red Bull Racing,0,PER,0,3,8.0,Zandvoort
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 32.0]",Alpine,0,OCO,8,2,9.0,Zandvoort
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 43.0]",McLaren,0,NOR,13,2,10.0,Zandvoort
71.0,2.0,"['SOFT', 'HARD']","[1.0, 31.0]",McLaren,0,RIC,10,2,11.0,Zandvoort
70.0,2.0,"['SOFT', 'HARD']","[1.0, 28.0]",Aston Martin,0,STR,12,2,12.0,Zandvoort
70.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 11.0, 45.0]",Aston Martin,0,VET,15,3,13.0,Zandvoort
70.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 28.0, 34.0]",Alfa Romeo Racing,0,GIO,7,3,14.0,Zandvoort
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 41.0]",Alfa Romeo Racing,0,KUB,16,2,15.0,Zandvoort
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Williams,0,LAT,0,2,16.0,Zandvoort
69.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 28.0, 69.0]",Williams,0,RUS,11,3,17.0,Zandvoort
69.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 5.0, 31.0]",Haas F1 Team,0,MSC,17,3,18.0,Zandvoort
48.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 32.0]",AlphaTauri,0,TSU,14,2,16.0,Zandvoort
41.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Haas F1 Team,0,MAZ,18,2,19.0,Zandvoort
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",McLaren,0,RIC,2,2,1.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",McLaren,0,NOR,3,2,2.0,Monza
53.0,2.0,"['HARD', 'MEDIUM']","[1.0, 27.0]",Mercedes,0,BOT,19,2,4.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Ferrari,0,LEC,5,2,5.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Red Bull Racing,0,PER,8,2,3.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Ferrari,0,SAI,6,2,6.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Aston Martin,0,STR,9,2,7.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Alpine,0,ALO,10,2,8.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Williams,0,RUS,14,2,9.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Alpine,0,OCO,12,2,10.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Williams,0,LAT,13,2,11.0,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 23.0, 27.0]",Aston Martin,0,VET,11,3,12.0,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 2.0, 26.0]",Alfa Romeo Racing,0,GIO,7,3,13.0,Monza
53.0,2.0,"['HARD', 'MEDIUM']","[1.0, 27.0]",Alfa Romeo Racing,0,KUB,17,2,14.0,Monza
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Haas F1 Team,0,MSC,18,2,15.0,Monza
42.0,4.0,"['MEDIUM', 'SOFT', 'HARD', 'SOFT']","[1.0, 25.0, 29.0, 40.0]",Haas F1 Team,0,MAZ,16,4,nan,Monza
25.0,1.0,['HARD'],[1.0],Mercedes,0,HAM,4,1,1.0,Monza
26.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Red Bull Racing,0,VER,1,2,nan,Monza
3.0,1.0,['HARD'],[1.0],AlphaTauri,0,GAS,0,1,18.0,Monza
1.0,1.0,['MEDIUM'],[1.0],AlphaTauri,0,TSU,0,1,nan,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 27.0, 50.0]",Mercedes,0,HAM,4,3,1.0,Sochi
53.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 27.0, 49.0]",Red Bull Racing,0,VER,20,3,2.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 15.0, 49.0]",Ferrari,0,SAI,2,3,3.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 23.0, 49.0]",McLaren,0,RIC,5,3,4.0,Sochi
53.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 29.0, 48.0]",Mercedes,0,BOT,16,3,5.0,Sochi
53.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 37.0, 51.0]",Alpine,0,ALO,6,3,6.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 29.0, 52.0]",McLaren,0,NOR,1,3,7.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 16.0, 48.0]",Alfa Romeo Racing,0,RAI,13,3,8.0,Sochi
53.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 37.0, 51.0]",Red Bull Racing,0,PER,8,3,9.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 14.0, 48.0]",Williams,0,RUS,3,3,10.0,Sochi
53.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 13.0, 49.0]",Aston Martin,0,STR,7,3,11.0,Sochi
52.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 27.0, 51.0]",Aston Martin,0,VET,10,3,12.0,Sochi
52.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 34.0, 51.0]",AlphaTauri,0,GAS,11,3,13.0,Sochi
52.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 16.0, 51.0]",Alpine,0,OCO,9,3,14.0,Sochi
52.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 36.0, 52.0]",Ferrari,0,LEC,19,3,15.0,Sochi
52.0,3.0,"['HARD', 'MEDIUM', 'INTERMEDIATE']","[1.0, 37.0, 51.0]",Alfa Romeo Racing,0,GIO,17,3,16.0,Sochi
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT', 'INTERMEDIATE']","[1.0, 14.0, 48.0, 50.0]",AlphaTauri,0,TSU,12,4,17.0,Sochi
51.0,3.0,"['MEDIUM', 'HARD', 'INTERMEDIATE']","[1.0, 15.0, 47.0]",Haas F1 Team,0,MAZ,15,3,18.0,Sochi
47.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Williams,0,LAT,18,2,17.0,Sochi
32.0,2.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",Haas F1 Team,0,MSC,14,2,20.0,Sochi
58.0,2.0,['INTERMEDIATE'],[1.0],Mercedes,0,BOT,1,1,1.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Red Bull Racing,0,VER,2,1,2.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Red Bull Racing,0,PER,6,1,3.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Ferrari,0,LEC,3,1,4.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Mercedes,0,HAM,11,1,5.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],AlphaTauri,0,GAS,4,1,6.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],McLaren,0,NOR,7,1,7.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Ferrari,0,SAI,19,1,8.0,Istanbul
58.0,2.0,['INTERMEDIATE'],[1.0],Aston Martin,0,STR,8,1,9.0,Istanbul
57.0,1.0,['INTERMEDIATE'],[1.0],Alpine,0,OCO,12,1,10.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],Alfa Romeo Racing,0,GIO,16,1,11.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],Alfa Romeo Racing,0,RAI,17,1,12.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],McLaren,0,RIC,20,1,13.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],AlphaTauri,0,TSU,9,1,14.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],Williams,0,RUS,13,1,15.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],Alpine,0,ALO,5,1,16.0,Istanbul
57.0,2.0,['INTERMEDIATE'],[1.0],Williams,0,LAT,15,1,17.0,Istanbul
57.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'INTERMEDIATE']","[1.0, 37.0, 38.0]",Aston Martin,0,VET,10,3,18.0,Istanbul
56.0,2.0,['INTERMEDIATE'],[1.0],Haas F1 Team,0,MSC,14,1,19.0,Istanbul
56.0,2.0,['INTERMEDIATE'],[1.0],Haas F1 Team,0,MAZ,18,1,20.0,Istanbul
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Red Bull Racing,0,VER,1,2,1.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Mercedes,0,HAM,2,2,2.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Red Bull Racing,0,PER,3,2,3.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",Ferrari,0,LEC,4,2,4.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",McLaren,0,RIC,6,2,5.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",Mercedes,0,BOT,9,2,6.0,Austin
56.0,3.0,"['SOFT', 'HARD']","[1.0, 12.0]",Ferrari,0,SAI,5,2,7.0,Austin
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",McLaren,0,NOR,7,2,8.0,Austin
55.0,3.0,"['SOFT', 'HARD']","[1.0, 10.0]",AlphaTauri,0,TSU,10,2,9.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 39.0]",Aston Martin,0,VET,18,2,10.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Alfa Romeo Racing,0,GIO,12,2,11.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Aston Martin,0,STR,13,2,12.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 32.0]",Alfa Romeo Racing,0,RAI,15,2,13.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 10.0]",Williams,0,RUS,20,2,14.0,Austin
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 6.0]",Williams,0,LAT,14,2,15.0,Austin
54.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 12.0, 35.0]",Haas F1 Team,0,MSC,16,3,16.0,Austin
54.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 2.0, 25.0]",Haas F1 Team,0,MAZ,17,3,17.0,Austin
49.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 8.0, 40.0]",Alpine,0,ALO,19,3,13.0,Austin
40.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 4.0, 26.0]",Alpine,0,OCO,11,3,18.0,Austin
14.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",AlphaTauri,0,GAS,8,2,20.0,Austin
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Red Bull Racing,0,VER,3,2,1.0,Mexico City
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 30.0]",Mercedes,0,HAM,2,2,2.0,Mexico City
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 41.0]",Red Bull Racing,0,PER,4,2,3.0,Mexico City
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 32.0]",AlphaTauri,0,GAS,5,2,4.0,Mexico City
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Ferrari,0,LEC,8,2,5.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 43.0]",Ferrari,0,SAI,6,2,6.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Aston Martin,0,VET,9,2,7.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 33.0]",Alfa Romeo Racing,0,RAI,10,2,8.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 40.0]",Alpine,0,ALO,12,2,9.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 45.0]",McLaren,0,NOR,18,2,10.0,Mexico City
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 17.0]",Alfa Romeo Racing,0,GIO,11,2,11.0,Mexico City
70.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 2.0, 39.0]",McLaren,0,RIC,7,3,12.0,Mexico City
70.0,2.0,"['SOFT', 'HARD']","[1.0, 15.0]",Alpine,0,OCO,19,2,13.0,Mexico City
69.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 13.0, 35.0]",Aston Martin,0,STR,20,3,14.0,Mexico City
69.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 2.0, 41.0, 64.0]",Mercedes,0,BOT,1,4,15.0,Mexico City
69.0,2.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",Williams,0,RUS,16,2,16.0,Mexico City
69.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 12.0, 50.0]",Williams,0,LAT,13,3,17.0,Mexico City
68.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 14.0, 59.0]",Haas F1 Team,0,MAZ,15,3,18.0,Mexico City
1.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MSC,14,1,nan,Mexico City
1.0,1.0,['SOFT'],[1.0],AlphaTauri,0,TSU,17,1,nan,Mexico City
71.0,5.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Mercedes,0,HAM,10,2,1.0,São Paulo
71.0,5.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Red Bull Racing,0,VER,2,2,2.0,São Paulo
71.0,5.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Mercedes,0,BOT,1,2,3.0,São Paulo
71.0,6.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 29.0, 70.0]",Red Bull Racing,0,PER,4,3,4.0,São Paulo
71.0,5.0,"['MEDIUM', 'HARD']","[1.0, 53.0]",Ferrari,0,LEC,6,2,5.0,São Paulo
71.0,5.0,"['MEDIUM', 'HARD']","[1.0, 54.0]",Ferrari,0,SAI,3,2,6.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",AlphaTauri,0,GAS,7,2,7.0,São Paulo
70.0,4.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Alpine,0,OCO,8,2,8.0,São Paulo
70.0,4.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Alpine,0,ALO,12,2,9.0,São Paulo
70.0,6.0,"['MEDIUM', 'HARD']","[1.0, 2.0]",McLaren,0,NOR,5,2,10.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 29.0, 56.0]",Aston Martin,0,VET,9,3,11.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 29.0, 53.0]",Alfa Romeo Racing,0,RAI,0,3,12.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD']","[1.0, 7.0]",Williams,0,RUS,17,2,13.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 30.0, 43.0]",Alfa Romeo Racing,0,GIO,13,3,14.0,São Paulo
70.0,6.0,"['SOFT', 'HARD']","[1.0, 5.0]",AlphaTauri,0,TSU,15,2,15.0,São Paulo
70.0,5.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Williams,0,LAT,16,2,16.0,São Paulo
69.0,4.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Haas F1 Team,0,MAZ,19,2,17.0,São Paulo
69.0,6.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 12.0, 30.0]",Haas F1 Team,0,MSC,18,3,18.0,São Paulo
49.0,4.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",McLaren,0,RIC,11,2,10.0,São Paulo
47.0,4.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Aston Martin,0,STR,14,2,14.0,São Paulo
57.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 19.0, 43.0]",Mercedes,0,HAM,1,3,1.0,Lusail
57.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 18.0, 42.0, 56.0]",Red Bull Racing,0,VER,7,4,2.0,Lusail
57.0,2.0,"['SOFT', 'HARD']","[1.0, 24.0]",Alpine,0,ALO,3,2,3.0,Lusail
57.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 20.0, 42.0]",Red Bull Racing,0,PER,11,3,4.0,Lusail
57.0,2.0,"['SOFT', 'HARD']","[1.0, 25.0]",Alpine,0,OCO,9,2,5.0,Lusail
57.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Aston Martin,0,STR,12,2,6.0,Lusail
57.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Ferrari,0,SAI,5,2,7.0,Lusail
57.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Ferrari,0,LEC,13,2,8.0,Lusail
56.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 26.0, 50.0]",McLaren,0,NOR,4,3,9.0,Lusail
56.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 27.0]",Aston Martin,0,VET,10,2,10.0,Lusail
56.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 14.0]",AlphaTauri,0,GAS,2,2,11.0,Lusail
56.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",McLaren,0,RIC,14,2,12.0,Lusail
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 10.0, 35.0]",AlphaTauri,0,TSU,8,3,13.0,Lusail
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 11.0, 31.0]",Alfa Romeo Racing,0,RAI,16,3,14.0,Lusail
56.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 16.0]",Alfa Romeo Racing,0,GIO,18,2,15.0,Lusail
56.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Haas F1 Team,0,MSC,19,2,16.0,Lusail
55.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 18.0, 50.0]",Williams,0,RUS,15,3,17.0,Lusail
55.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 32.0]",Haas F1 Team,0,MAZ,20,2,18.0,Lusail
51.0,2.0,"['SOFT', 'HARD']","[1.0, 19.0]",Williams,0,LAT,17,2,nan,Lusail
49.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Mercedes,0,BOT,6,2,13.0,Lusail
50.0,4.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Mercedes,0,HAM,1,2,1.0,Jeddah
50.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 14.0, 16.0]",Red Bull Racing,0,VER,3,3,2.0,Jeddah
50.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 11.0, 16.0]",Mercedes,0,BOT,2,3,3.0,Jeddah
50.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Alpine,0,OCO,9,2,4.0,Jeddah
50.0,3.0,"['HARD', 'MEDIUM']","[1.0, 14.0]",McLaren,0,RIC,11,2,5.0,Jeddah
50.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",AlphaTauri,0,GAS,6,2,6.0,Jeddah
50.0,4.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Ferrari,0,LEC,4,2,7.0,Jeddah
50.0,3.0,"['HARD', 'MEDIUM']","[1.0, 14.0]",Ferrari,0,SAI,15,2,8.0,Jeddah
50.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Alfa Romeo Racing,0,GIO,10,2,9.0,Jeddah
50.0,4.0,"['SOFT', 'HARD']","[1.0, 11.0]",McLaren,0,NOR,7,2,10.0,Jeddah
50.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 10.0, 16.0]",Aston Martin,0,STR,18,3,11.0,Jeddah
50.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'HARD']","[1.0, 11.0, 14.0, 16.0]",Williams,0,LAT,16,4,12.0,Jeddah
49.0,5.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 11.0, 45.0]",Alpine,0,ALO,13,3,14.0,Jeddah
49.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'HARD']","[1.0, 14.0, 16.0, 24.0]",AlphaTauri,0,TSU,8,4,13.0,Jeddah
49.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 14.0, 27.0]",Alfa Romeo Racing,0,RAI,12,3,15.0,Jeddah
44.0,3.0,"['HARD', 'MEDIUM']","[1.0, 14.0]",Aston Martin,0,VET,17,2,14.0,Jeddah
15.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 11.0, 14.0]",Red Bull Racing,0,PER,5,3,nan,Jeddah
15.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Haas F1 Team,0,MAZ,20,2,nan,Jeddah
15.0,3.0,"['MEDIUM', 'HARD']","[1.0, 10.0]",Williams,0,RUS,14,2,nan,Jeddah
9.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MSC,19,1,nan,Jeddah
58.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 14.0, 54.0]",Red Bull Racing,0,VER,1,3,1.0,Yas Island
58.0,2.0,"['MEDIUM', 'HARD']","[1.0, 15.0]",Mercedes,0,HAM,2,2,2.0,Yas Island
58.0,2.0,"['SOFT', 'HARD']","[1.0, 20.0]",Ferrari,0,SAI,5,2,3.0,Yas Island
58.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 24.0, 54.0]",AlphaTauri,0,TSU,8,3,4.0,Yas Island
58.0,3.0,"['HARD', 'MEDIUM', 'SOFT']","[1.0, 37.0, 55.0]",AlphaTauri,0,GAS,12,3,5.0,Yas Island
58.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Mercedes,0,BOT,6,2,6.0,Yas Island
58.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 18.0, 49.0]",McLaren,0,NOR,3,3,7.0,Yas Island
58.0,2.0,"['HARD', 'MEDIUM']","[1.0, 37.0]",Alpine,0,ALO,11,2,8.0,Yas Island
58.0,2.0,"['SOFT', 'HARD']","[1.0, 16.0]",Alpine,0,OCO,9,2,9.0,Yas Island
58.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 16.0, 36.0]",Ferrari,0,LEC,7,3,10.0,Yas Island
58.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Aston Martin,0,VET,15,2,11.0,Yas Island
57.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 19.0, 53.0]",McLaren,0,RIC,10,3,12.0,Yas Island
57.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 22.0, 53.0]",Aston Martin,0,STR,13,3,13.0,Yas Island
57.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 11.0, 53.0]",Haas F1 Team,0,MSC,19,3,14.0,Yas Island
55.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 22.0, 54.0]",Red Bull Racing,0,PER,4,3,3.0,Yas Island
51.0,2.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Williams,0,LAT,16,2,nan,Yas Island
34.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Alfa Romeo Racing,0,GIO,14,2,nan,Yas Island
26.0,1.0,['MEDIUM'],[1.0],Williams,0,RUS,17,1,18.0,Yas Island
25.0,2.0,"['MEDIUM', 'HARD']","[1.0, 22.0]",Alfa Romeo Racing,0,RAI,18,2,19.0,Yas Island
0,0,[],[],UNKNOWN,0,UNKNOWN,0,0,0,Yas Island
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 21.0, 40.0]",Ferrari,0,SAI,1,3,1.0,Spain
52.0,4.0,"['MEDIUM', 'SOFT']","[1.0, 40.0]",Red Bull Racing,0,PER,4,2,2.0,Spain
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 34.0, 40.0]",Mercedes,0,HAM,5,3,3.0,Spain
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Ferrari,0,LEC,3,2,4.0,Spain
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 34.0, 40.0]",Alpine,0,ALO,7,3,5.0,Spain
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 35.0, 41.0]",McLaren,0,NOR,6,3,6.0,Spain
52.0,5.0,"['SOFT', 'MEDIUM', 'HARD', 'SOFT']","[1.0, 2.0, 24.0, 40.0]",Red Bull Racing,0,VER,2,4,7.0,Spain
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 20.0, 40.0]",Haas F1 Team,0,MSC,19,3,8.0,Spain
52.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 7.0]",Aston Martin,0,VET,18,2,9.0,Spain
52.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 2.0]",Haas F1 Team,0,MAG,17,2,10.0,Spain
